"Total_Weight";"Attribute"
0.07954209363086558;"avalon_fp139"
0.1007562907774716;"PubchemFP508"
0.3172942265587869;"AATSC6p"
0.10120401154313394;"avalon_fp870"
0.12718192463359876;"GATS3e"
0.17893767138594785;"GATS6e"
0.08195651867014835;"avalon_fp950"
0.0873312303380809;"avalon_fp927"
0.14469021753246522;"Split Value 8"
0.07756509872415447;"avalon_fp451"
0.07428006702599904;"PubchemFP861"
0.10231455632547036;"avalon_fp228"
0.1722240179519578;"nFRing"
0.08014480274029563;"avalon_fp739"
0.08882903850675704;"PubchemFP460"
0.28951600065258365;"naaS"
0.14343197003377478;"CIC3"
0.10049100367783093;"avalon_fp509"
0.1318352533305063;"avalon_fp373"
0.112052672601784;"avalon_fp45"
0.07852364774098394;"avalon_fp67"
0.08412505529639733;"avalon_fp599"
0.29115449107231844;"ATSC5s"
0.09569488315008431;"avalon_fp157"
0.08795833096186326;"PubchemFP830"
0.08314960729247464;"avalon_fp47"
0.07771720304256324;"avalon_fp107"
0.20434826443819407;"VE3_Dzi"
0.3093860909916915;"MATS8c"
0.15724049859110514;"avalon_fp2"
0.08497747256467196;"avalon_fp510"
0.09812211761525423;"SHBint2"
0.2859059219431615;"SssS"
0.0857256849183361;"avalon_fp266"
0.08174207363043856;"avalon_fp878"
0.09389462101613945;"avalon_fp498"
0.12378505344412252;"MATS8s"
0.06360134454465614;"avalon_fp742"
0.11788709095372406;"PubchemFP372"
0.10558096101995043;"PubchemFP682"
0.09629662499449305;"PubchemFP338"
0.1216784108701959;"Mse"
0.33122136750328124;"minHBint4"
0.08100621530604143;"avalon_fp260"
0.07526606328837354;"avalon_fp928"
0.15373266568925228;"SCH-4"
0.08628095522007252;"avalon_fp668"
0.15308988098907145;"GATS4v"
0.09117422651754391;"PubchemFP339"
0.20777415326900123;"avalon_fp341"
0.1839752317511326;"VR2_Dzv"
0.11457528858423867;"PubchemFP155"
0.10285736243567195;"avalon_fp413"
0.15362295912101603;"ETA_dEpsilon_A"
0.28515349534417284;"PubchemFP40"
0.28785343278574566;"PubchemFP81"
0.2849583191435773;"PubchemFP93"
0.2849257897768113;"PubchemFP94"
0.2854462596450663;"PubchemFP748"
0.2854462596450663;"PubchemFP811"
0.08864440942585665;"avalon_fp61"
0.17468901380475413;"PubchemFP220"
0.14063227292930278;"MATS1s"
0.1300126053613626;"MDEN-33"
0.12287948991574862;"GATS2i"
0.2904329541448638;"ATSC6v"
0.08029303395222392;"avalon_fp1014"
0.0938694903652792;"avalon_fp979"
0.22482963889641325;"AATS3i"
0.30518799872892577;"AATSC1s"
0.06875600288738344;"avalon_fp454"
0.10233609888979225;"PubchemFP812"
0.08747127923230953;"n6HeteroRing"
0.09453503107983842;"PubchemFP700"
0.09013529708177186;"avalon_fp426"
0.07701559052419864;"avalon_fp171"
0.08357269799589212;"avalon_fp828"
0.07732647369799331;"avalon_fp35"
0.08392039780677929;"PubchemFP184"
0.09377027192032962;"avalon_fp489"
0.08109425978944736;"PubchemFP827"
0.07114481904441605;"avalon_fp1017"
0.12647671532549448;"MATS3e"
0.07661318864827113;"avalon_fp843"
0.08299572942831555;"avalon_fp283"
0.09250907687792;"avalon_fp601"
0.32937343371511296;"minHBint2"
0.09473164983903987;"avalon_fp199"
0.11629358556170995;"GATS3p"
0.14836482225437023;"SIC1"
0.07680958084819296;"avalon_fp842"
0.34613385553214615;"AATSC5c"
0.37178859122103425;"VE3_Dzs"
0.11351925081820329;"MATS3p"
0.08435726988359799;"avalon_fp399"
0.13021145725222216;"avalon_fp349"
0.08442290978581005;"avalon_fp58"
0.41787076648437715;"maxssCH2"
0.08219259218103529;"avalon_fp989"
0.06597159915232383;"PubchemFP695"
0.06436926483797638;"PubchemFP364"
0.17155055851167314;"VR2_Dzi"
0.12349020408538368;"minwHBd"
0.11361286938499428;"avalon_fp556"
0.09976517531680677;"Split Value 4"
0.2174486716464639;"VE3_Dze"
0.1757050858386347;"ATSC2p"
0.06403505621836925;"avalon_fp934"
0.12454127440871826;"GATS5c"
0.07158061064786228;"PubchemFP378"
0.11431984896084624;"avalon_fp422"
0.09269753768268044;"avalon_fp851"
0.07556181473818815;"avalon_fp966"
0.06415611308103068;"PubchemFP840"
0.13672218915098178;"avalon_fp324"
0.08267372799520861;"avalon_fp598"
0.06951716443168039;"avalon_fp184"
0.10757822865189953;"avalon_fp916"
0.0914628976906803;"avalon_fp483"
0.08369639522258059;"PubchemFP284"
0.12874124180308563;"maxwHBd"
0.09327702639018323;"avalon_fp561"
0.08407408357213787;"avalon_fp210"
0.3607689811311991;"maxHBint5"
0.09247593151633028;"PubchemFP645"
0.10018497298712557;"PubchemFP156"
0.13662129433241238;"ATSC8v"
0.06204939389289655;"avalon_fp462"
0.1232957682674971;"avalon_fp1009"
0.07637562250430385;"PubchemFP764"
0.17439867511070478;"AATSC5p"
0.1075343396561048;"C1SP2"
0.13467145244415682;"PubchemFP604"
0.39313153379447185;"VE3_Dzm"
0.11460039931567265;"avalon_fp461"
0.08045293701380737;"avalon_fp582"
0.05822772714009944;"avalon_fp406"
0.07674094988252594;"PubchemFP438"
0.2968266394157747;"SRW3"
0.07002883560172503;"avalon_fp192"
0.07777156126635396;"PubchemFP327"
0.132719060269337;"PubchemFP698"
0.11146139206864446;"avalon_fp338"
0.11663014950803628;"AATS0e"
0.1350880089185298;"AATS5s"
0.07884469509423284;"avalon_fp265"
0.10038538403921683;"avalon_fp21"
0.09069428761930093;"nsBr"
0.09820264528708314;"peoe_VSA4"
0.13471131753994955;"avalon_fp282"
0.07592094236944728;"avalon_fp610"
0.15726093281617176;"SpMin7_Bhi"
0.09072000090645829;"PubchemFP685"
0.09400158764937153;"avalon_fp936"
0.07671066956834936;"PubchemFP505"
0.08916273326065546;"nBr"
0.16614756528609378;"VE3_Dzv"
0.09903824942776726;"minddssS"
0.13409584892505272;"avalon_fp503"
0.11747663303044334;"MDEC-13"
0.07981416551490217;"avalon_fp676"
0.08828602214569822;"MQN4"
0.084006325820939;"avalon_fp588"
0.17609996184592996;"PubchemFP391"
0.09037565866185107;"PubchemFP701"
0.31951406749233235;"ATSC5c"
0.11885052791772988;"ETA_AlphaP"
0.08060936695591006;"avalon_fp785"
0.07380135359714024;"PubchemFP297"
0.09129023561223137;"PubchemFP260"
0.13695668067900418;"VE2_Dt"
0.09706634568197445;"avalon_fp271"
0.2868425244239646;"SaaS"
0.20861156131898514;"SpMin8_Bhs"
0.08858544954252924;"PubchemFP500"
0.07602282921723312;"avalon_fp146"
0.1694568472465902;"VR2_Dze"
0.08654593562098066;"PubchemFP323"
0.09131682905125205;"avalon_fp747"
0.11937611321021929;"maxHCsatu"
0.35032394587933113;"AATSC5m"
0.17989300391368815;"maxdNH"
0.28634186404394124;"ATSC3i"
0.1232515577419961;"nRotBt"
0.14224870043976628;"GATS7c"
0.07192700788718463;"avalon_fp931"
0.10712519641423664;"ATSC4i"
0.05449214141814643;"avalon_fp585"
0.11200704375155252;"MDEN-22"
0.11712155064192999;"AATS1s"
0.13512482148946253;"GATS4e"
0.07019037089215802;"avalon_fp514"
0.2950161602846035;"MDEN-23"
0.09213116533083146;"PubchemFP690"
0.338861783680915;"smr_VSA2"
0.1935650864667927;"mindNH"
0.09316000748370591;"PubchemFP581"
0.09316000748370591;"PubchemFP642"
0.15406354561515712;"avalon_fp268"
0.06442464438329243;"avalon_fp697"
0.2024716513174463;"VE3_DzZ"
0.09008794461675725;"PubchemFP459"
0.06405337348344964;"PubchemFP24"
0.12171967072149299;"GATS3s"
0.07049412441945006;"avalon_fp876"
0.06993746651835664;"PubchemFP794"
0.315659128946231;"AATSC2c"
0.126199089029553;"MATS2c"
0.11747094262726666;"avalon_fp180"
0.3150795721166528;"minHBint6"
0.12693135812602638;"avalon_fp59"
0.06765977806176647;"avalon_fp686"
0.14698460626876123;"smr_VSA4"
0.08037062356237096;"nT6HeteroRing"
0.08101145766718967;"nddssS"
0.06756289143233116;"avalon_fp631"
0.07490431357865088;"PubchemFP739"
0.07490431357865088;"PubchemFP802"
0.08909047062343882;"avalon_fp724"
0.17005345573417444;"VR2_DzZ"
0.32862287608718327;"mindssC"
0.11785451042948368;"C3SP3"
0.07450783555158196;"avalon_fp967"
0.06154947026860643;"avalon_fp792"
0.07162514256071867;"avalon_fp621"
0.13608647592168;"AATSC0v"
0.07692424989219851;"avalon_fp815"
0.05341239492075417;"avalon_fp176"
0.07853609899296013;"PubchemFP593"
0.16969789846508904;"VR2_Dzm"
0.07436340423878787;"avalon_fp710"
0.3050125093421977;"peoe_VSA3"
0.10766866932779355;"avalon_fp840"
0.28618876766766904;"minHBint9"
0.11828698444196493;"GATS4p"
0.1164858259247672;"GATS4s"
0.2339688121835209;"maxHBint2"
0.05702027835590852;"avalon_fp920"
0.0767456914992379;"avalon_fp1011"
0.22074536433377784;"Mp"
0.07028991060774376;"avalon_fp574"
0.08777228849266376;"avalon_fp393"
0.11719699641584293;"avalon_fp480"
0.11836128056172444;"PubchemFP751"
0.11836128056172444;"PubchemFP814"
0.05286016937849856;"avalon_fp25"
0.053640874180881044;"avalon_fp102"
0.10629909044167762;"avalon_fp626"
0.1197815942667044;"avalon_fp400"
0.09598193266678252;"PubchemFP611"
0.08095397337392708;"avalon_fp475"
0.07870610545624741;"avalon_fp998"
0.059755805152148796;"avalon_fp219"
0.16157310978855832;"VE3_Dzp"
0.08444298443016056;"nsF"
0.22397137894066413;"avalon_fp735"
0.06646971286622166;"avalon_fp12"
0.0696467070918855;"avalon_fp201"
0.07008417524889606;"avalon_fp803"
0.05872106139655794;"avalon_fp584"
0.29059601150765707;"MATS5p"
0.13799600339568252;"PubchemFP623"
0.08318314936641745;"avalon_fp819"
0.0811829347034308;"PubchemFP705"
0.3089893473118339;"GATS1c"
0.07471939109645771;"avalon_fp642"
0.11317988178375236;"PubchemFP451"
0.07786500102791401;"avalon_fp476"
0.06603659091355725;"avalon_fp174"
0.06470919025047009;"PubchemFP731"
0.08244882681749037;"nF"
0.07193935138733669;"avalon_fp466"
0.06018486857713;"avalon_fp888"
0.13798464240733002;"avalon_fp902"
0.28676420107674283;"AATSC4p"
0.06201651530901388;"avalon_fp897"
0.08086322118075508;"peoe_VSA5"
0.30141297845771886;"minHBint8"
0.08265032177353511;"MQN6"
0.0728049301505363;"avalon_fp495"
0.19392098078537895;"PubchemFP637"
0.28446071396833594;"minaaS"
0.08536457794323557;"avalon_fp36"
0.09947554372878686;"ATSC5v"
0.07236314785379876;"SddssS"
0.06168135424748916;"avalon_fp284"
0.057428682119886144;"avalon_fp247"
0.11385879139059484;"avalon_fp155"
0.06515902038996135;"PubchemFP43"
0.36371577724634124;"minHBa"
0.12510794352354282;"MATS2e"
0.0807795404158916;"avalon_fp973"
0.05540584703981111;"avalon_fp606"
0.049189130199021255;"avalon_fp671"
0.061685888587464405;"avalon_fp749"
0.11146159239821243;"WTPT-4"
0.25626646784462614;"AATSC7c"
0.06774223115118225;"avalon_fp910"
0.09710881547419416;"PubchemFP445"
0.19891829720049273;"avalon_fp275"
0.08528603700514016;"avalon_fp224"
0.06304964525584769;"avalon_fp258"
0.10320565781770978;"ATSC6i"
0.05632998488742597;"PubchemFP629"
0.05835820951847382;"PubchemFP287"
0.08833111463422824;"SsF"
0.0744213726782823;"avalon_fp680"
0.11717112690074388;"AATS6s"
0.08674557317019801;"AATSC2e"
0.17274840190727137;"StCH"
0.17274840190727137;"mintCH"
0.17274840190727137;"maxtCH"
0.11669529148632028;"BIC0"
0.060069594353824314;"avalon_fp1000"
0.061549840509860565;"avalon_fp859"
0.07173871871629027;"NumSaturatedRings"
0.11900873854474726;"nAtomLAC"
0.04991854963280952;"avalon_fp746"
0.06797155164757394;"PubchemFP313"
0.05974283363017211;"PubchemFP23"
0.1026190908346563;"avalon_fp345"
0.12309517851923303;"MLFER_BH"
0.06048313600996536;"nssS"
0.0596491647240878;"PubchemFP147"
0.06026722269264061;"avalon_fp194"
0.09002700734068249;"avalon_fp990"
0.15022941287180822;"GATS7e"
0.3309334800622278;"AVP-7"
0.11552874375987297;"MLFER_BO"
0.06437384886834234;"PubchemFP152"
0.08252017881898456;"minssssSi"
0.3217395649788033;"ATSC6m"
0.0527296965635679;"avalon_fp748"
0.06295405317848195;"avalon_fp144"
0.11550812709899573;"SHCHnX"
0.07333795382440962;"avalon_fp363"
0.06680151938034194;"avalon_fp478"
0.09877736572111655;"Split Value 2"
0.11747957757275969;"avalon_fp847"
0.057193078152432957;"PubchemFP363"
0.11529964757844555;"ETA_Epsilon_2"
0.06129918932879851;"PubchemFP28"
0.05605827720016412;"PubchemFP801"
0.06693203264019218;"avalon_fp73"
0.08440906335005563;"avalon_fp173"
0.10317156041253082;"SHBint10"
0.10974444717404143;"GATS1s"
0.0868674612607625;"minsssCH"
0.13309638598112652;"ETA_EtaP_B"
0.05517630815328566;"avalon_fp237"
0.13587387268947343;"ATSC8e"
0.12522719147719447;"PubchemFP56"
0.19585812256470927;"AATS6i"
0.045618627610100125;"PubchemFP663"
0.09931469415955312;"VCH-4"
0.06332112313304182;"avalon_fp890"
0.06503355256579037;"PubchemFP214"
0.20251129690613504;"VE3_Dt"
0.0849020499954644;"maxHdNH"
0.08424862309308079;"PubchemFP181"
0.06262794348359851;"PubchemFP765"
0.06262794348359851;"PubchemFP828"
0.08875751004500218;"GATS1e"
0.332636712874945;"maxHBint4"
0.06986697755691713;"nHtCH"
0.06986697755691713;"ntCH"
0.35007474457554505;"ETA_EtaP"
0.06386323311568953;"avalon_fp90"
0.05349314106394637;"PubchemFP428"
0.09855587447307475;"MATS6e"
0.07885929786934545;"PubchemFP154"
0.07275905427727748;"avalon_fp159"
0.09800450884244467;"avalon_fp999"
0.05823526996741806;"avalon_fp262"
0.3332146600684143;"AATSC6c"
0.07668224118264894;"avalon_fp602"
0.05000312806853642;"avalon_fp304"
0.09532363190340228;"maxsF"
0.05774638316578512;"PubchemFP291"
0.05392464004643926;"avalon_fp375"
0.0865806559326288;"avalon_fp736"
0.10313251961580973;"avalon_fp309"
0.055103014845558275;"avalon_fp300"
0.08466514682407891;"minsF"
0.06078923520692257;"PubchemFP349"
0.08297558180079977;"minHdNH"
0.07258422710801836;"PubchemFP693"
0.2782468248770033;"AATSC8c"
0.05582132248552747;"PubchemFP515"
0.04526583364083768;"avalon_fp263"
0.08398665391686767;"PubchemFP217"
0.09032387447408514;"avalon_fp277"
0.0748602656374189;"avalon_fp597"
0.2486364439432729;"n9HeteroRing"
0.2509460289836544;"PubchemFP50"
0.2483111502756135;"PubchemFP55"
0.24850632647620913;"PubchemFP58"
0.2486364439432729;"PubchemFP246"
0.2486364439432729;"PubchemFP247"
0.24870150267680477;"PubchemFP274"
0.24857138520974104;"PubchemFP307"
0.2509460289836544;"PubchemFP310"
0.24974244241331475;"PubchemFP841"
0.24974244241331475;"PubchemFP867"
0.24974244241331475;"PubchemFP872"
0.12813871212519942;"avalon_fp816"
0.2502930631741687;"SpMAD_D"
0.050871601421258884;"avalon_fp948"
0.05502134505818919;"PubchemFP479"
0.05791645870035757;"PubchemFP754"
0.05791645870035757;"PubchemFP817"
0.05271935947567689;"avalon_fp78"
0.11379717872919945;"ATSC7i"
0.10246041183834169;"avalon_fp939"
0.056466282347445114;"PubchemFP675"
0.05450216569462935;"avalon_fp188"
0.04603963267168365;"avalon_fp603"
0.15126303665640473;"nHBint10"
0.10216164339746872;"nO"
0.05014467777136431;"avalon_fp825"
0.17062134351876862;"MDEN-12"
0.0550412756578139;"PubchemFP369"
0.0954349784999415;"PubchemFP439"
0.1215742977462291;"PubchemFP493"
0.16332442364899136;"C1SP3"
0.11242517027697274;"MATS1e"
0.0904079255824957;"avalon_fp539"
0.057213293159962625;"avalon_fp798"
0.05574011556032165;"avalon_fp409"
0.04745509379102419;"PubchemFP115"
0.048771103939960404;"avalon_fp53"
0.12117151781588019;"PubchemFP535"
0.05460250014563651;"avalon_fp96"
0.044877401785688574;"PubchemFP616"
0.1775393780409064;"AATSC8m"
0.058813469661072676;"avalon_fp164"
0.24937226001402868;"AATS4i"
0.2803932214203125;"SHBint3"
0.12330231642901313;"slogp_VSA3"
0.041250346528664675;"avalon_fp407"
0.2737840031455019;"StsC"
0.04928158503517508;"avalon_fp728"
0.045187406826611584;"avalon_fp860"
0.11905119243436141;"AVP-0"
0.07613730153052146;"avalon_fp886"
0.10581190525442892;"MATS2v"
0.0707118927630732;"avalon_fp576"
0.060565732712630715;"PubchemFP551"
0.05244572635367975;"avalon_fp731"
0.06612598212668291;"avalon_fp566"
0.06243825332804874;"avalon_fp166"
0.05003316786730457;"PubchemFP483"
0.05817503534447428;"avalon_fp127"
0.11173242172210092;"avalon_fp708"
0.09540909640122355;"SHtCH"
0.09540909640122355;"minHtCH"
0.09540909640122355;"maxHtCH"
0.28484962143488707;"ETA_dPsi_A"
0.06089378349065915;"PubchemFP34"
0.31409571238834966;"ETA_Shape_X"
0.04560138218040768;"avalon_fp444"
0.11697428267171806;"AATSC8s"
0.21899334557317726;"PubchemFP19"
0.03775860153207749;"avalon_fp31"
0.05803075970275427;"avalon_fp116"
0.04470371336160326;"avalon_fp809"
0.0441678079185867;"avalon_fp611"
0.07839021140750223;"SC-6"
0.06990269867891825;"PubchemFP180"
0.05350202905457816;"avalon_fp117"
0.04792621675376011;"PubchemFP388"
0.295472531586588;"GATS5m"
0.12650009361173495;"mindS"
0.12650009361173495;"maxdS"
0.11048349266833754;"PubchemFP293"
0.045036947084988635;"PubchemFP118"
0.04929829413132635;"avalon_fp852"
0.04982802946261616;"avalon_fp32"
0.16227645931250137;"SHdCH2"
0.09300519160755302;"SssO"
0.05174679939898532;"PubchemFP26"
0.034830378140575526;"avalon_fp350"
0.07163833264944564;"SssssSi"
0.06680873518349643;"avalon_fp276"
0.13118208623117428;"SIC2"
0.1337434767671672;"avalon_fp323"
0.054941739110389354;"avalon_fp889"
0.04817572785482412;"avalon_fp654"
0.2070818966018906;"maxHBa"
0.03879887523410069;"avalon_fp395"
0.041433753942141584;"avalon_fp881"
0.12510803779538232;"PubchemFP597"
0.04747898548601209;"avalon_fp216"
0.2925583495645859;"ATSC4c"
0.31438718215969447;"nsCH3"
0.06342125653462792;"avalon_fp54"
0.052748132027218994;"avalon_fp364"
0.09580230751073683;"GATS2s"
0.32686753685345393;"AVP-5"
0.03620863888064541;"avalon_fp499"
0.07463414320957877;"MDEC-44"
0.06180941911195299;"avalon_fp392"
0.042566821573790395;"avalon_fp579"
0.0787632952024698;"PubchemFP779"
0.270988042855856;"SdS"
0.06958250248676434;"MQN12"
0.05207207527290584;"avalon_fp438"
0.07176041510138212;"avalon_fp694"
0.06497077790600396;"avalon_fp137"
0.045241819584456645;"PubchemFP17"
0.04622823452667513;"PubchemFP536"
0.06117891769278166;"avalon_fp232"
0.041855278003582165;"avalon_fp782"
0.04976896370562348;"PubchemFP448"
0.09397722602416178;"GATS3c"
0.05508853180597501;"avalon_fp546"
0.03476311876587781;"avalon_fp112"
0.066735756157613;"avalon_fp355"
0.21374511495486254;"gmax"
0.08088440707160957;"avalon_fp246"
0.06374776377584718;"PubchemFP158"
0.06498387971295277;"PubchemFP469"
0.2636229854322004;"MLFER_A"
0.04660545053393842;"avalon_fp849"
0.06911197326074085;"avalon_fp569"
0.044912484121050235;"avalon_fp214"
0.04501534308209145;"PubchemFP738"
0.04114262762543157;"avalon_fp8"
0.09836615089358931;"MATS3s"
0.05666431443039824;"avalon_fp551"
0.04848308239652684;"PubchemFP328"
0.07240812506372266;"avalon_fp329"
0.09110922784905445;"avalon_fp87"
0.27473326261946956;"maxHBint9"
0.06643353220149904;"avalon_fp656"
0.04721176169701438;"avalon_fp573"
0.08331063244561185;"PubchemFP638"
0.07203607477853437;"nHBint3"
0.1473224973049768;"avalon_fp903"
0.34233533467068256;"VR2_Dzs"
0.04685451367086348;"PubchemFP670"
0.06281906824972497;"nssssSi"
0.06940237816220228;"avalon_fp89"
0.29524111424096394;"maxHBint8"
0.056449671433768674;"avalon_fp743"
0.06664653306348639;"nS"
0.04243685521556602;"avalon_fp44"
0.04098539824986207;"avalon_fp318"
0.1333974288239535;"MATS5m"
0.041667909175436904;"avalon_fp285"
0.04702696031760946;"PubchemFP760"
0.04702696031760946;"PubchemFP823"
0.04535773980420873;"avalon_fp420"
0.03758322114714984;"avalon_fp777"
0.041014222740018855;"avalon_fp88"
0.04589899222105532;"PubchemFP354"
0.05410199682659516;"avalon_fp416"
0.07571827028956397;"MDEC-11"
0.36848945952613266;"VE3_D"
0.07350404706848866;"PubchemFP41"
0.08118097762524977;"PubchemFP66"
0.07545580907444488;"PubchemFP79"
0.07438233997116897;"PubchemFP331"
0.14550676963904863;"ETA_EtaP_B_RC"
0.03712688580775431;"avalon_fp774"
0.03478911846747826;"avalon_fp120"
0.10248746993133984;"MATS4e"
0.03612061914655992;"avalon_fp714"
0.08774331653735447;"PubchemFP353"
0.045410967438356396;"PubchemFP330"
0.045410967438356396;"PubchemFP509"
0.04354225797280932;"PubchemFP360"
0.06110811602641545;"PubchemFP722"
0.06110811602641545;"PubchemFP785"
0.08615478289636307;"AATS1e"
0.04206116743760035;"PubchemFP615"
0.042553630877781586;"avalon_fp924"
0.09557182819910369;"AATS3s"
0.037566340043631484;"avalon_fp179"
0.03731054542753663;"avalon_fp397"
0.04707505978878505;"avalon_fp1023"
0.03662189905754203;"avalon_fp504"
0.035132957268727;"avalon_fp464"
0.040610633020991875;"avalon_fp29"
0.07369342857673414;"maxssssC"
0.0940466461966469;"ETA_dAlpha_A"
0.04581674216793693;"PubchemFP707"
0.09403808869106639;"SwHBd"
0.0839361054485959;"avalon_fp104"
0.12019433440629033;"GATS7s"
0.044902012480199066;"PubchemFP25"
0.05326205973904482;"PubchemFP648"
0.039437078863521734;"avalon_fp488"
0.045804144261851004;"PubchemFP669"
0.04658871660507958;"PubchemFP554"
0.041674023589474314;"avalon_fp778"
0.0691780658996714;"VE1_Dt"
0.035982133923998745;"avalon_fp429"
0.17920053099575517;"PubchemFP18"
0.05163941717599626;"PubchemFP658"
0.03808498269733765;"PubchemFP496"
0.16436168268106788;"avalon_fp51"
0.03816409785314925;"avalon_fp319"
0.07037653711739644;"SHBint6"
0.08342937758885224;"avalon_fp299"
0.05734135807022537;"avalon_fp515"
0.06547946718223474;"minsSH"
0.06547946718223474;"maxsSH"
0.07652189541422098;"PubchemFP716"
0.07402716773902489;"AATSC4e"
0.21452653167618088;"AATS1p"
0.03656907206296803;"avalon_fp718"
0.04320967709769375;"PubchemFP404"
0.04376267633271468;"avalon_fp992"
0.07347772510034846;"nHCHnX"
0.06366698417683948;"SsSH"
0.0957542706531408;"MATS2p"
0.06287256827309161;"avalon_fp759"
0.05207748447155608;"PubchemFP305"
0.049235328929830874;"avalon_fp65"
0.0335132562512562;"avalon_fp327"
0.03516908464769098;"PubchemFP780"
0.04446673243225566;"PubchemFP368"
0.15853155586110898;"AVP-3"
0.15667998905388567;"AATSC7i"
0.04873705359176566;"PubchemFP9"
0.11330822415599373;"ATSC8p"
0.04343039865455092;"avalon_fp951"
0.08269887590598428;"MQN10"
0.16099404917238683;"VR1_Dt"
0.09682221714390966;"AATS2e"
0.257969991215498;"SsssCH"
0.0620557911747146;"nHBint4"
0.060762509003508186;"nHBint6"
0.25979965073763883;"AATSC4c"
0.07050187929445913;"nHdCH2"
0.07050187929445913;"ndCH2"
0.30546490504460105;"ATSC1m"
0.0449848586893564;"avalon_fp278"
0.1712066576069561;"ATSC3m"
0.08980407560607354;"SdCH2"
0.0419769243928217;"avalon_fp333"
0.09130685235412325;"nRotB"
0.033493760597085795;"avalon_fp417"
0.03715003769102116;"avalon_fp286"
0.035185675624157774;"avalon_fp336"
0.04667839652380624;"avalon_fp484"
0.03138959414381598;"avalon_fp667"
0.08917183477174699;"avalon_fp227"
0.19563824497127033;"PubchemFP286"
0.03433712699062028;"avalon_fp212"
0.048055071254616034;"avalon_fp751"
0.2967623538314351;"nBase"
0.11853100012675984;"BIC1"
0.05261108193646648;"avalon_fp169"
0.04158969690098749;"PubchemFP45"
0.08422391588681885;"avalon_fp812"
0.25074887428112264;"nBondsT"
0.042422555598072405;"avalon_fp446"
0.06921954250154513;"maxHsNH2"
0.08918421938907611;"smr_VSA3"
0.06967578138786304;"minHsNH2"
0.038555734226397104;"avalon_fp612"
0.3089095270023879;"SsCH3"
0.03396923771742401;"PubchemFP314"
0.029042416104195622;"avalon_fp562"
0.043722484131223364;"avalon_fp305"
0.08756107556408697;"peoe_VSA1"
0.12866991606745054;"ntsC"
0.4779133264149593;"ATSC1p"
0.25950150140134665;"MATS4c"
0.054117327400605264;"nF12HeteroRing"
0.12224460815690122;"SdO"
0.30926708495329364;"MATS7p"
0.03312279618300961;"avalon_fp471"
0.04374494527233706;"nP"
0.03387201263128182;"avalon_fp687"
0.06737499861173628;"MQN28"
0.03185805650827937;"PubchemFP30"
0.10521897421035042;"GATS2c"
0.042164940785132714;"avalon_fp223"
0.02749102854577635;"avalon_fp678"
0.047770290161436094;"avalon_fp879"
0.03364963775546876;"PubchemFP408"
0.10107981888571681;"NumRotatableBonds"
0.10107981888571681;"MQN19"
0.03287075556592119;"PubchemFP725"
0.03287075556592119;"PubchemFP788"
0.10573889668991024;"PubchemFP33"
0.0728895439071495;"MATS6s"
0.07497194205495017;"nssO"
0.05306669276797571;"nT12HeteroRing"
0.04650511209113585;"avalon_fp752"
0.07376924736724072;"minssssC"
0.02983245918673129;"PubchemFP517"
0.042696273649480886;"PubchemFP662"
0.24910506710938674;"MQN15"
0.28752650262765767;"SpMin8_Bhe"
0.29597688487805285;"AATSC3m"
0.2598926290178481;"AATSC2v"
0.042872201291763466;"avalon_fp634"
0.03788470412824769;"PubchemFP630"
0.028760500475697195;"PubchemFP329"
0.04715136115454105;"avalon_fp70"
0.038899287365964035;"avalon_fp653"
0.08665369229347905;"PubchemFP704"
0.042655863812891645;"avalon_fp647"
0.05452197939582505;"n8Ring"
0.05452197939582505;"PubchemFP227"
0.02581120368187919;"avalon_fp563"
0.05450137177610304;"MQN38"
0.06029173905863212;"avalon_fp581"
0.0527975159744179;"avalon_fp321"
0.3404039371341494;"minwHBa"
0.03807869086261611;"PubchemFP477"
0.02812989937434114;"avalon_fp688"
0.05501031982045841;"PubchemFP703"
0.04500433965034031;"avalon_fp727"
0.02990679788510021;"avalon_fp954"
0.035189520694329166;"PubchemFP400"
0.07391077941921145;"PubchemFP691"
0.027235411478555883;"PubchemFP183"
0.10958966576472852;"SsssN"
0.03318046150699876;"PubchemFP292"
0.055977872331781135;"SHBint4"
0.02567505587234851;"PubchemFP518"
0.04005314597543306;"MQN7"
0.1015600890164966;"AATSC5v"
0.1545080174644243;"AATSC0p"
0.031949840944423435;"PubchemFP359"
0.03395614789031102;"PubchemFP444"
0.03363085422265165;"PubchemFP726"
0.03363085422265165;"PubchemFP789"
0.06818368807723356;"AATSC6i"
0.2610425924053199;"AATSC2s"
0.27040872430069673;"maxtsC"
0.08761431872331389;"SM1_Dzs"
0.037738489964575815;"PubchemFP730"
0.037738489964575815;"PubchemFP793"
0.26670383146780785;"ATSC6p"
0.1727416007139363;"ATSC5i"
0.03452414922017001;"PubchemFP347"
0.025970022356040574;"avalon_fp448"
0.05111878779449111;"PubchemFP309"
0.027458019721782984;"avalon_fp857"
0.038036603968438706;"PubchemFP348"
0.03689807613163091;"PubchemFP433"
0.0350215024663039;"avalon_fp832"
0.03739552578045478;"avalon_fp241"
0.057094376196232414;"peoe_VSA13"
0.02519255584208648;"avalon_fp83"
0.07914278207325336;"minsNH2"
0.04437333551421933;"NumAliphaticHeterocycles"
0.03770848680119981;"PubchemFP367"
0.03823907258687554;"avalon_fp167"
0.08219475143721627;"maxsNH2"
0.2443684563577282;"SaaNH"
